id_fragmento,titulo_origen,categoria_l1,pagina,texto_crudo,longitud_caracteres,fecha_extraccion,hash_texto
Lenguajes_Programacion_Java_Fundame_1b3d2f_p009,Java_Fundamental.pdf,Lenguajes_Programacion,9,"/history

Muestra el historial de todo lo que se ha tipeado.

/help o /?

Muestra información de ayuda sobre el uso de JShell.

/set Establece información y parámetros de configuración.

/! Vuelve a ejecutar el último snippet.

/<id> Vuelve a ejecutar snippets específicos por su ID o rango de IDs.

/-<n> Vuelve a ejecutar el n-ésimo snippet anterior.

2 Variables y Tipos de Datos

La plataforma Java requiere mecanismos estructurados para representar, almacenar y manipular 
datos en memoria. Esta gestión se realiza fundamentalmente mediante el uso de variables y 
constantes, sobre las cuales se aplican operadores lógicos y matemáticos regidos por estrictas 
reglas de precedencia y conversión (typecasting).

2.1 Representación de la Información: Variables

Una variable representa una unidad de información específica en la memoria del programa (data 
element). Técnicamente, se define como un contenedor de datos compuesto de manera obligatoria 
por dos partes:

1. Tipo (Type): Define la naturaleza de los datos que la variable puede almacenar (e.g., 
números enteros, texto, valores lógicos).

2. Nombre (Identifier): Es el símbolo o etiqueta a través del cual el programa accede al 
valor almacenado en memoria.

Ejemplos de declaración de variables:

– int id; (Indica un número entero, del inglés integral whole number). 
– double weight; (Indica un número de punto flotante o fracción). 
– String description; (Representa una cadena de texto). 
– boolean complete; (Representa un valor lógico, usualmente asociado a estados binarios 
como true o false).",1568,2026-07-22T11:35:02.220043+00:00,034b13ff9fde83ce599afba3b779dec4b7c46043db95a5fe1c7ec8997bdd3c27
Lenguajes_Programacion_Java_Fundame_1b3d2f_p010,Java_Fundamental.pdf,Lenguajes_Programacion,10,"2.2 Identificadores (Identifiers)

En el vocabulario de Java, los nombres asignados a las variables, a los métodos y a las clases se 
denominan colectivamente identificadores (identifiers). Todo elemento lógico (por ejemplo, la 
variable weight o una clase personalizada) requiere un identificador para poder ser referenciado 
por el compilador y por el desarrollador.

2.3 El Concepto de Tipado Fuerte (Strongly Typed)

Java es un lenguaje de tipado fuerte (strongly typed). A diferencia de los lenguajes de tipado débil 
(weakly typed) —que permiten declarar variables omitiendo su tipo y reasignarles diferentes tipos 
de datos dinámicamente a lo largo de su ciclo de vida—, en Java la declaración del tipo es 
inmutable e imperativa.

Si una variable se declara como int, el compilador restringe su uso exclusivamente a valores 
numéricos enteros. Esta rigidez estructural restringe las conversiones implícitas inseguras, 
previene múltiples errores en tiempo de ejecución, facilita la depuración (debugging) del código y 
permite comprender instantáneamente la capacidad del contenedor con sólo leer su definición, 
resultando esencial para crear código robusto y mantenible.

2.4 Categorías de Tipos de Datos

El sistema de tipos en Java se divide fundamentalmente en dos grandes categorías: tipos 
primitivos y tipos de objeto.

2.4.1 Tipos Primitivos (Primitive Types)

Los tipos primitivos son estructuras fundamentales que actúan como contenedores de valores 
simples. No poseen comportamientos complejos ni actúan por sí mismos; operan exclusivamente 
como repositorios de información en memoria. Aunque el desarrollador puede aplicar operadores 
sobre ellos para estructurar expresiones o realizar cálculos, la variable en sí se mantiene como un 
mero valor estático.

Ejemplos principales de tipos primitivos:

– int: Números enteros positivos o negativos sin parte fraccionaria (e.g., -10, 0, 42). 
– double: Números de punto flotante (floating point), diseñados para almacenar valores con 
parte fraccionaria (e.g., 2.0, 9.39).

– boolean: Indicadores lógicos binarios estrictamente reducidos a true o false. 
– char: Caracteres simples y únicos. Su declaración exige sintácticamente el uso de comillas 
simples (e.g., 'A'), a diferencia del tipo String que emplea comillas dobles.",2296,2026-07-22T11:35:02.236466+00:00,4bcdef898ab716b4e613d8e2fc1c597ea577a80e14ed822af93dcf11748798c8
Lenguajes_Programacion_Java_Fundame_1b3d2f_p011,Java_Fundamental.pdf,Lenguajes_Programacion,11,"2.4.2 Tipos de Objeto (Object Types)

Los tipos que no son primitivos pertenecen a la categoría de tipos de objeto o de referencia (re-ference 
types). Todo tipo de objeto se define mediante la declaración de una clase (class). En la arquitectura 
de Java, definir una clase equivale a construir un tipo de dato completamente nuevo.

A diferencia de los tipos primitivos que almacenan valores unitarios, los tipos de objeto (clases) 
representan entidades compuestas complejas. Una clase puede encapsular internamente diversas 
variables (composición de estado) y métodos (comportamientos lógicos). Por ejemplo, en una 
si-mulación académica, se podría declarar un tipo Scientist o Experiment que albergue 
caracte-rísticas multidimensionales. Paralelamente, el JDK provee innumerables clases 
pre-construidas, siendo String el ejemplo primario de una clase utilizada para representar 
secuencias de múltiples caracteres (a diferencia de un simple char).

2.5 Profundización: Valores Simples vs. Comportamientos

Como se estableció anteriormente, un tipo primitivo es estrictamente un contenedor de un valor 
simple. Por el contrario, un tipo de objeto (clase) puede ser una agrupación multidimensional de 
valores dispares. Por ejemplo, una clase Scientist puede albergar componentes internos 
combinados: tipos de objeto como String name y tipos primitivos como int iqLevel.

Eventualmente, toda estructura de datos compleja se descompone en tipos primitivos en su nivel 
más granular (por ejemplo, un String está compuesto en última instancia por valores char 
individuales). Más importante aún, los tipos de objeto integran funcionalidades predefinidas 
(methods o comportamientos) que permiten manipular sus datos internos, una capacidad de la 
que carecen los primitivos.

2.6 Reglas y Convenciones de Identificadores

Para la asignación de nombres a las variables, métodos y clases, Java impone reglas estrictas a 
nivel de compilador y la industria sugiere convenciones para garantizar la legibilidad.

Reglas Estrictas (Obligatorias):

1. Restricción numérica inicial: Un identificador no puede comenzar con un carácter 
numérico (e.g., 1variable generará un error de compilación).

2. Palabras reservadas (Keywords): No se pueden utilizar palabras reservadas de Java 
(como double, class, int) como identificadores. Sí pueden formar parte del nombre si 
se combinan con otros caracteres.

3. Operadores prohibidos: Los operadores matemáticos o lógicos (como +) no pueden 
formar parte del nombre.

4. Sensibilidad a mayúsculas (Case-sensitive): Java distingue estrictamente entre 
ma-yúsculas y minúsculas. Los identificadores some y Some son tratados como variables 
com-pletamente distintas.",2703,2026-07-22T11:35:02.246830+00:00,be7076291b59d6f202b58ac437bd32850b37284af1fc13e0ca3320dbc42c72ae
Lenguajes_Programacion_Java_Fundame_1b3d2f_p012,Java_Fundamental.pdf,Lenguajes_Programacion,12,"Convenciones de Nomenclatura (Buenas Prácticas): Las convenciones son 
recomendaciones estándar de la industria. Se aconseja que los nombres de las variables sean 
sustantivos cortos,  descriptivos y al punto, evitando ambigüedades. En escenarios de nombres 
compuestos por múltiples palabras, se utiliza la convención camelCase: la primera palabra inicia 
en minúscula y cada palabra subsiguiente comienza con mayúscula (e.g., totalWeight).

2.7 Inicialización de Variables y Constantes

El proceso de asignar un valor inicial a una variable se conoce como inicialización.

– Reglas de Asignación: El valor asignado debe coincidir estrictamente con el tipo 
declarado. No es obligatorio inicializar una variable en el mismo instante de su declaración; 
sin embargo, es una regla inquebrantable que toda variable debe ser inicializada 
antes de ser utilizada en cualquier cálculo o expresión.

– Declaración Múltiple: Es posible declarar e inicializar múltiples variables del mismo 
tipo en una sola instrucción, separándolas por comas (e.g., double height = 16.30, 
width;).

2.7.1 Constantes (final)

Una constante es una variable cuyo valor es inmutable una vez inicializado. Se define 
anteponiendo el modificador final a su declaración (e.g., final int id = 101;). Si se intenta 
reasignar un valor a una variable marcada como final, el compilador arrojará un error.

Como convención de nomenclatura para las constantes, se utiliza formato de mayúsculas 
sostenidas separando las palabras con guiones bajos (underscores), e.g., MAX_VALUE. Esto facilita 
enormemente la lectura de grandes bloques de código al permitir identificar visualmente que el 
valor es de solo lectura (read-only).

2.8 Inferencia de Tipos (var)

A pesar de que Java es un lenguaje de tipado fuerte, incorpora capacidades de inferencia de tipos 
mediante la palabra reservada var.

Al utilizar var, el desarrollador omite la declaración explícita del tipo, delegando al compilador la 
tarea de deducirlo basándose en el valor con el que se inicializa la variable (e.g., var mass = 2.4; 
será inferido como double). Cabe destacar que esta inferencia ocurre estáticamente durante la 
compilación; en el bytecode resultante, las variables poseen un tipo fuerte y definido (var no 
existe en la ejecución).

Compromiso de diseño (Trade-off ): El uso de var acelera y simplifica la escritura de código. 
Sin embargo, puede obstaculizar la legibilidad (readability) para otros desarrolladores, quienes 
deberán invertir esfuerzo cognitivo extra en deducir el tipo analizando el valor asignado. Por ello, 
la recomendación académica es no abusar de esta sintaxis si compromete la claridad del programa.",2673,2026-07-22T11:35:02.256131+00:00,4b69d8cd82b4cadb870f511d77c743a4d82c82b0e88c56c2ffa40def40276af3
Lenguajes_Programacion_Java_Fundame_1b3d2f_p013,Java_Fundamental.pdf,Lenguajes_Programacion,13,"3 Operadores y Expresiones

Para manipular los datos almacenados en las variables, Java proporciona un conjunto robusto de 
operadores. Estos símbolos instruyen al compilador para realizar operaciones matemáticas, 
lógicas o relacionales sobre uno o más operandos, respetando una estricta jerarquía o precedencia 
de ejecución.

3.1 Operadores de Asignación y Aritméticos

El operador más básico es el de asignación (=), el cual establece o actualiza el valor almacenado en 
una variable (e.g., quantity = 2;). No debe confundirse con la evaluación matemática de 
igualdad.

Los operadores aritméticos ejecutan cálculos matemáticos estándar:

– + (Adición) 
– -(Sustracción) 
– * (Multiplicación) 
– / (División) 
– % (Modulus): Devuelve el resto matemático de una división entera.

Regla de Evaluación sin Mutación: Es vital comprender que evaluar una expresión aritmética 
no modifica automáticamente a los operandos originales. Por ejemplo, si quantity equivale a 2, 
la expresión quantity + 1 calculará un valor de 3, pero el contenedor quantity mantendrá el 
valor de 2. Para alterar la variable, el resultado debe ser reasignado explícitamente: quantity = 
quantity + 1;.

3.2 Asignación Compuesta (Compound Assignment)

Como un atajo sintáctico para evitar la redundancia de nombrar la misma variable a ambos lados 
de una asignación, Java implementa operadores compuestos. Estos fusionan un operador 
aritmético con la asignación en un solo paso estructural.

En lugar de escribir explícitamente a = a + b;, el desarrollador puede utilizar a += b;. Esta 
sintaxis es aplicable a todos los operadores aritméticos básicos (+=, -=, *=, /=, %=).

3.3 Operadores de Incremento y Decremento

Para escenarios donde se requiere sumar o restar exactamente 1 a una variable, Java proporciona 
operadores unarios de alta eficiencia:

– Incremento (++): Añade 1 al valor actual (e.g., a++). 
– Decremento (--): Resta 1 al valor actual (e.g., a--).",1943,2026-07-22T11:35:02.273269+00:00,cfc4b3325f36cb809ac04614e1bdddda10fca52dfd809b774e2e4d08bfafcdf4
Lenguajes_Programacion_Java_Fundame_1b3d2f_p014,Java_Fundamental.pdf,Lenguajes_Programacion,14,"3.3.1 La Diferencia Crítica: Prefix vs. Postfix

Estos operadores pueden colocarse antes del identificador (prefix) o después de él (postfix). 
Aunque ambos modifican la variable, el orden de evaluación matemática difiere críticamente 
cuando se utilizan dentro de expresiones más grandes (como una asignación combinada):

– Prefix (++a o --a): El compilador modifica primero la variable y luego utiliza el nuevo 
valor resultante en el resto de la expresión.

– Postfix (a++ o a--): El compilador utiliza el valor actual de la variable en la expresión y, 
solo una vez evaluada la línea, modifica internamente la variable.

3.4 Operadores Relacionales y de Igualdad

Estos operadores comparan valores para determinar un resultado estrictamente lógico (boolean), 
devolviendo siempre true o false.

– == (Igual a) 
– != (No igual a) 
– > (Mayor que) 
– >= (Mayor o igual a) 
– < (Menor que) 
– <= (Menor o igual a) 
– ! (Operador NOT o Inversión Booleana): Aplicado antes de una condición, revierte su 
valor (lo que era true se vuelve false y viceversa).

Nota de legibilidad: El uso de paréntesis alrededor de expresiones booleanas (por ejemplo: c = 
!(a == b);) no es estrictamente obligatorio para el compilador en evaluaciones simples, pero 
constituye una excelente práctica (best practice) que mejora sustancialmente la claridad y 
legibilidad del código.

3.5 Operadores Lógicos (AND / OR)

Para combinar múltiples evaluaciones booleanas en una sola decisión condicional, se utilizan los 
operadores lógicos:

– AND (&&): Exige que ambas condiciones evaluadas (izquierda y derecha) sean true para 
que el resultado global sea verdadero. Si alguna de las dos es false, toda la expresión falla.

– OR (||): Permite que la evaluación sea true si al menos una de las condiciones es 
verdadera. El resultado global solo será false cuando ambas condiciones fallen 
simultáneamente.",1883,2026-07-22T11:35:02.285827+00:00,8c2765c132df46b590df4bfb30ffe163589be08fd211297128c75fb0d7bb7307
Lenguajes_Programacion_Java_Fundame_1b3d2f_p015,Java_Fundamental.pdf,Lenguajes_Programacion,15,"3.6 Operador Ternario (Conditional Assignment)

El operador ternario actúa como una estructura de control en línea, permitiendo realizar 
asignaciones condicionales rápidas sin requerir bloques completos de la estructura if/else. Su 
sintaxis requiere tres componentes separados por un signo de interrogación y dos puntos:

condicion_booleana ? valor_si_es_true : valor_si_es_false;

Por ejemplo, la expresión c = (a > b) ? a : b; evaluará si a es mayor que b. En caso 
afirmativo, asignará el valor de a a la variable c; en caso contrario, asignará el valor de b. Es una 
herramienta sumamente elegante para decisiones binarias directas.

3.7 Jerarquía y Precedencia de Operadores

Cuando se combinan múltiples operadores dentro de una misma expresión, el compilador de Java 
determina el orden de evaluación basándose en una tabla estricta de precedencia. Si dos 
operadores tienen el mismo nivel de precedencia, generalmente se evalúan de izquierda a derecha 
(excepto las asignaciones, que se evalúan de derecha a izquierda).

El orden jerárquico de ejecución, desde la prioridad más alta a la más baja, es el siguiente:

1. Paréntesis (): Cualquier sub-expresión delimitada por paréntesis se evalúa primero.

2. Incremento y Decremento: ++, --(en sus formas prefix y postfix). 
3. Multiplicativos: *, /, % (Multiplicación, división y módulo). 
4. Aditivos: +, -(Suma y resta).

5. Relacionales: <, >, <=, >=.

6. De Igualdad: ==, !=.

7. Lógico AND: &&.

8. Lógico OR: ||. 
9. Ternario (Condicional): ? :.

10. Asignación y Asignación Compuesta: =, +=, -=, *=, /=, %=.

3.7.1 Análisis de una Expresión Compleja

Para ilustrar cómo el compilador aplica esta jerarquía, considere el siguiente escenario con tres 
variables de tipo double: a = 2.4, b = 1.2, y c = 1.6. Se evaluará la siguiente expresión:

1 c += (b < a ? c : (a - b)) + b / a;

Podemos simular la ejecución de la JVM asignando los resultados de cada paso a variables 
intermedias imaginarias (x1, x2, etc.):

1. Paréntesis más anidados: Se evalúa la sustracción (a - b).

– Operación: 2.4 - 1.2 = 1.2. (Llamemos a este resultado imaginario x1).",2113,2026-07-22T11:35:02.306011+00:00,00001a32e1bd1001bc9ac0a338352f89d8701915282907233fdd5053a019ed41
Lenguajes_Programacion_Java_Fundame_1b3d2f_p016,Java_Fundamental.pdf,Lenguajes_Programacion,16,"2. Siguiente nivel de paréntesis (Operador Ternario): El ternario (b < a ? c : 
x1) se evalúa de izquierda a derecha. Primero evalúa la condición relacional b < a.

– Operación: ¿Es 1.2 < 2.4? Sí (true). Por lo tanto, el operador ternario devuelve 
el valor de c (1.6), descartando el valor falso (x1). Llamemos a este resultado 
global x3 = 1.6.

3. Operadores Multiplicativos: Se procesa la división b / a.

– Operación: 1.2 / 2.4 = 0.5. (Llamemos a este resultado x4).

4. Operadores Aditivos: Ahora se evalúa la suma entre el resultado del ternario (x3) y el 
resultado de la división (x4). – Operación: x3 + x4 → 1.6 + 0.5 = 2.1.

5. Asignación Compuesta: Finalmente, el operador de menor precedencia (+=) entra en 
acción.

– Operación: c += 2.1 → c = 1.6 + 2.1 = 3.7.

Recomendación de Diseño: Aunque el compilador es perfectamente capaz de resolver 
expresiones masivas mediante estas reglas de precedencia, escribir líneas de código excesivamente 
complejas reduce drásticamente la mantenibilidad humana. Como buena práctica, se recomienda 
descomponer (decompose) las expresiones largas en pasos lógicos más breves, almacenando 
resultados intermedios explícitamente en variables locales para mejorar la legibilidad (verbosity).

3.8 Tipos de Resultado y Promoción Numérica

En Java, el tipo de dato resultante de una operación aritmética depende estrictamente de los tipos 
de los operandos involucrados. Al evaluar una expresión matemática, el compilador aplica reglas 
automáticas de promoción numérica.

Si se realiza una división entre dos variables de tipo int (por ejemplo, 1 / 4), el resultado 
computado será estrictamente un int. Esto significa que la parte fraccionaria se trunca 
automáticamente y el resultado será 0, independientemente de si posteriormente se asigna dicho 
resultado a una variable de tipo double (lo cual resultaría en 0.0).

Para que una expresión aritmética preserve y devuelva un resultado de punto flotante 
(floating-point type), al menos uno de los participantes en la operación debe ser explícitamente 
de tipo double (o float). Siguiendo esta regla y el escenario del curso, si se tienen dos variables 
enteras int x = 1 e int y = 4, se puede declarar una nueva variable double z = y; (lo que 
asigna el valor 4.0 a z). Al evaluar la expresión x / z, el resultado será correctamente 0.25 
debido a la presencia del tipo double.",2377,2026-07-22T11:35:02.319364+00:00,072ace07a27d5769e7f739600f2fee2810ec9a7f070e18909a5192fdf98739b3
Lenguajes_Programacion_Java_Fundame_1b3d2f_p017,Java_Fundamental.pdf,Lenguajes_Programacion,17,"3.9 Conversión Explícita de Tipos (Typecasting)

La conversión de tipos (typecasting) es el proceso de forzar que el valor de una variable sea 
tratado momentáneamente como un tipo de dato diferente para los propósitos de una expresión 
en parti-cular. En Java, el casting se implementa colocando el tipo deseado entre paréntesis justo 
delante de la variable o del valor: (tipo) variable.

Es crucial entender que el typecasting no modifica el tipo original de la variable en memoria; 
únicamente altera cómo se representa y evalúa el valor en esa instancia específica.

3.9.1 Ampliación vs. Reducción (Widening vs. Narrowing)

Existen dos escenarios principales al convertir tipos numéricos:

– Conversión Segura (Widening): Convertir un tipo de menor capacidad a uno de 
mayor (por ejemplo, de int a double) es un proceso seguro. Un entero como 3 se 
convierte sin problemas en 3.0. Java a menudo realiza esta conversión implícitamente sin 
necesidad de casting manual.

– Pérdida de Precisión (Narrowing): Convertir un tipo de mayor capacidad a uno de 
menor (por ejemplo, asignar un valor double de 3.14 a una variable int) es ilegal de 
forma implícita y provocará un error de compilación. El desarrollador debe forzar esta 
operación mediante un cast explícito: int x = (int) 3.14;. Al hacer esto, Java trunca 
agresivamente la parte fraccionaria (.14), resultando en la pérdida de precisión y 
almacenando únicamente el valor 3.

3.9.2 Truncamiento vs. Redondeo (Math.round)

El proceso de typecasting de un double a un int ((int) 3.74) no realiza un redondeo 
matemático; simplemente elimina los decimales, truncando el valor a 3.

Para lograr un redondeo correcto (donde 3.74 se aproxime a 4), la plataforma proporciona la 
clase utilitaria Math. Utilizando el método Math.round(valor_double), el sistema ejecutará el 
cálculo de proximidad adecuado en lugar de recurrir a la simple supresión fraccionaria que aplica 
el casting.",1939,2026-07-22T11:35:02.328705+00:00,acbb5f2c09d490b0725c3e062a05ef705205981ced72cd4446ce1f33f6eb4c72
Lenguajes_Programacion_Java_Fundame_1b3d2f_p018,Java_Fundamental.pdf,Lenguajes_Programacion,18,"4 Manejo de Cadenas de Texto (Strings) y Caracteres

El procesamiento de texto en Java se fundamenta en la capacidad de representar letras 
individuales mediante primitivos char y agrupaciones complejas de texto mediante objetos de la 
clase String. La manipulación de estos datos requiere comprender las diferencias estructurales 
entre primitivos y objetos, así como los métodos integrados que provee la plataforma.

4.1 Representación Básica y Delimitadores

La sintaxis de inicialización difiere críticamente según el tipo de dato textual:

– Primitivo char: Representa un carácter único y se inicializa utilizando comillas simples 
(e.g., 'A').

– Objeto String: Representa una secuencia de caracteres y exige el uso de comillas dobles 
como delimitadores (e.g., ""Texto""). Una instancia de String se define conceptualmente 
como un arreglo donde cada carácter ocupa una posición indexada, comenzando 
rígidamente desde el índice cero (0).

4.2 Caracteres de Escape (Escape Characters)

Para incrustar caracteres de control o delimitadores literales dentro de una cadena de texto sin 
inte-rrumpir su estructura, Java implementa el carácter de escape \ (backslash). Este símbolo 
instruye al compilador a tratar el carácter subsiguiente bajo reglas especiales:

– \n: Inserta un salto de línea (new line). 
– \t: Inserta una tabulación horizontal (tabulation). 
– \': Inserta una comilla simple literal (esencial cuando se define un char que representa 
una comilla, e.g., char c = '\'';).

– \"": Inserta una comilla doble literal dentro de un objeto String. 
– \\: Inserta una barra invertida literal.

4.3 Inicialización y Optimización de Memoria

Existen dos metodologías para instanciar un objeto String:

1. Inicialización Literal: Declarar directamente la cadena delimitada por comillas (e.g.,

String text = ""Hola"";). Es el enfoque recomendado estándar de la industria.

2. Inicialización vía Constructor: Utilizar explícitamente el operador de instanciación 
(e.g., String text = new String(""Hola"");).

Nota arquitectónica: Se desaconseja rotundamente el uso del constructor new String() 
debi-do a que deshabilita optimizaciones internas de la memoria (String Pool). La instanciación 
literal permite al compilador compactar el almacenamiento y reutilizar instancias de texto 
idénticas, opti-mizando drásticamente el consumo de memoria.",2350,2026-07-22T11:35:02.340957+00:00,69b3d8fad23d0394c89ffed601137a95fa52be31662d66f1b4f4b176f98734ee
Lenguajes_Programacion_Java_Fundame_1b3d2f_p019,Java_Fundamental.pdf,Lenguajes_Programacion,19,"4.4 Inmutabilidad Estructural de String

Una característica arquitectónica fundamental en Java es que los objetos String son 
estrictamente inmutables (immutable). Una vez inicializado en memoria, el contenido del texto 
jamás puede ser modificado.

Cuando el desarrollador aplica una operación de modificación sobre un String (como concatenar 
texto, extraer subcadenas o cambiar el formato a mayúsculas), el objeto original permanece 
inalterado. El motor de ejecución siempre produce y retorna un nuevo objeto String derivado 
de la operación. Esta inmutabilidad es crítica para la seguridad del sistema (thread-safety) y la 
integridad de los datos.

4.5 Métodos Operativos de la Clase String

La clase String provee una extensa biblioteca de métodos para manipular y analizar texto. Las 
operaciones fundamentales se agrupan en las siguientes categorías:

4.5.1 Evaluación de Longitud e Índices

– .length(): Devuelve la cantidad total de caracteres en la cadena. Dado que los índices 
comienzan en 0, la última posición válida de un String siempre es matemáticamente 
length() - 1.

– .charAt(int index): Devuelve el carácter (char) alojado en la posición exacta 
especificada. Proveer un índice fuera de los límites válidos resultará en un error en tiempo 
de ejecución.

4.5.2 Búsqueda y Localización

– .indexOf(String str) o .indexOf(char c): Analiza la cadena y devuelve la posición 
inicial de la primera ocurrencia del fragmento buscado. Si el carácter o la subcadena no 
existen en el texto original, el método retorna sistemáticamente -1 (un índice 
matemáticamente imposible que actúa como indicador de falla en la búsqueda). Cabe 
señalar que las búsquedas son estrictamente sensibles a mayúsculas y minúsculas 
(case-sensitive).

4.5.3 Extracción y Transformación

– .substring(int beginIndex, int endIndex): Extrae una porción del texto. La 
posición inicial (beginIndex) es inclusiva, pero la posición final (endIndex) es 
estrictamente exclusiva.

– .substring(int beginIndex): Variante sobrecargada que extrae desde el índice de 
ini-cio indicado hasta el final absoluto de la cadena (equivalente a 
.substring(beginIndex, text.length())).

– .toUpperCase() y .toLowerCase(): Generan una nueva copia del texto convertida 
íntegramente a mayúsculas o minúsculas, respectivamente.",2300,2026-07-22T11:35:02.351796+00:00,54b6e79560ab32412c1c7bbe2f392c1e4906efa6c582fb435fb3169589875579
Lenguajes_Programacion_Java_Fundame_1b3d2f_p020,Java_Fundamental.pdf,Lenguajes_Programacion,20,"4.5.4 Concatenación

La combinación de diferentes segmentos de texto se denomina concatenación. Esta operación se 
ejecuta mediante el método explícito .concat(String str) o, de manera más idiomática, 
empleando el operador sobrecargado +.

Es imperativo diferenciar contextualmente el operador +: cuando sus operandos son numéricos, 
ejecuta una adición aritmética; cuando al menos uno de sus operandos es un String, ejecuta una 
concatenación textual, convirtiendo implícitamente el otro operando en texto.

4.6 Clases Envolventes (Wrapper Classes)

Como se definió en secciones anteriores, los tipos primitivos (como char o int) son contenedores 
de valores puros; carecen de comportamientos orientados a objetos y no poseen métodos propios. 
En consecuencia, invocar una operación como c.toUpperCase() sobre una variable primitiva 
char es ilegal y generará un error de compilación.

Para suplir esta limitación arquitectónica, Java proporciona un ecosistema de Clases 
Envolventes (Wrapper Classes). Estas clases encapsulan el valor primitivo dentro de un objeto, 
dotándolo de capacidades avanzadas. En el caso del tipo char, su clase envolvente homóloga es 
Character. Utilizando métodos estáticos de esta clase, es posible ejecutar evaluaciones 
algorítmicas complejas sobre un primitivo simple:

– Character.toUpperCase(char ch) 
– Character.isLetter(char ch) 
– Character.isDigit(char ch)

Esta dualidad entre alta eficiencia en memoria (primitivos) y alta riqueza funcional (clases 
envolventes) es un patrón de diseño fundamental en la programación en Java.

5 Estructuras de Datos: Arreglos (Arrays)

Para agrupar elementos bajo un mismo contexto lógico de manipulación, Java proporciona los 
arreglos (arrays).

5.1 Definición y Propiedades Estructurales

Un arreglo (array) en Java es una estructura de datos que agrupa múltiples elementos bajo un 
mismo identificador. Es un requisito estricto que todos los elementos contenidos en el array sean 
exactamente del mismo tipo de dato, independientemente de si son primitivos (e.g., double) u 
objetos (e.g., String).

La longitud de un array (su capacidad de elementos) es estática e inmutable. Una vez que el array 
es instanciado y su tamaño es definido, esta dimensión se convierte en una constante que no 
puede ser alterada durante el ciclo de vida del objeto.

El acceso a los elementos internos se rige mediante un índice numérico entero. La estructura 
utiliza indexación basada en cero (zero-based indexing), por lo que el primer elemento reside en 
la posición 0 y el último índice válido es matemáticamente igual a la longitud total del arreglo 
menos uno (length - 1).",2644,2026-07-22T11:35:02.359295+00:00,eba23a5ebda28ac639c19bc09ced21f989b0e1810c9c8698c4d8033323e6ccc5
Lenguajes_Programacion_Java_Fundame_1b3d2f_p021,Java_Fundamental.pdf,Lenguajes_Programacion,21,"5.2 Declaración e Inicialización

El lenguaje permite dos variantes sintácticas para la declaración de variables de tipo array: 
situando los corchetes inmediatamente después del tipo de dato (e.g., double[] values;) o 
posicionán-dolos después del identificador (e.g., double values[];). Si bien ambas son 
estructuralmente correctas, se recomienda convencionalmente la primera forma debido a que 
clarifica que el tipo en sí mismo es un arreglo.

La declaración por sí sola no genera el array; requiere un proceso de inicialización explícito 
mediante el operador new, el cual asigna bloques contiguos de memoria para alojar la estructura:

1 double[] values = new double[3]; 
2 String[] units = new String[4];

5.3 Valores por Defecto

Cuando se asigna memoria para un array utilizando el operador new, la JVM inicializa 
automáticamente todos sus elementos con valores por defecto si no se especifican explícitamente:

– Primitivos numéricos (int, double): Se inicializan en 0 o 0.0. 
– Primitivos lógicos (boolean): Se inicializan en false. 
– Primitivo de carácter (char): Se inicializa con el carácter numérico nulo (código ASCII

0).

– Tipos de Objeto (String, clases personalizadas): Se inicializan con la referencia

null, la cual representa formalmente la ausencia de un objeto referenciado en memoria. Es 
imperativo recordar que un array de primitivos jamás puede contener un valor null.

5.4 Acceso, Asignación e Inicialización en Línea

Una vez inicializado, los elementos individuales pueden ser accedidos o modificados proveyendo 
el índice entre corchetes (e.g., values[0] = 22.01;). No existe restricción en el orden 
cronológico en que se asignan los elementos.

Los elementos extraídos mediante sus índices pueden ser empleados directamente en operaciones 
aritméticas o invocaciones de métodos, sin necesidad de almacenarlos en variables intermedias:

1 values[1] = values[1] + values[0];

2 units[1] = units[0].toUpperCase();

Adicionalmente, Java soporta una sintaxis combinada para declarar, crear el objeto e inicializar el 
contenido en una única instrucción, delegando al compilador la tarea de deducir automáticamente 
la longitud:

double[] measurements = {22.1, 17.9, 15.4};

1 double[] measurements = {22.1, 17.9, 15.4};

Si esta inicialización en bloque se realiza en una línea de código subsecuente a la declaración 
original, es obligatorio especificar el operador de instanciación junto con el tipo:

1 measurements = new double[] {22.1, 17.9, 15.4};",2487,2026-07-22T11:35:02.371165+00:00,c33ea8b49b5d7f211190737ce79e89373776ce8982aacaa8bb51e739d3e9c4ed
